cell_id,cell_lat,cell_lon,city,sector_main,entity_count_real,entity_count_total,density_log,active_rate,capital_median,capital_mean,capital_max,sector_diversity,formal_ratio,sarl_count,sa_count,attractivity_score,attractivity_class,zone_name,district,region_name,display_name
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Professional Services,3,3,1.3862943611198906,1.0,20000.0,144700.0,404100.0,0.749551893515373,0.3333333333333333,1,0,52.79,Faible,Préfecture d'arrondissements de Ben M'sick عمالة مقاطعات ابن مسيك,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Préfecture d'arrondissements de Ben M'sick عمالة مقاطعات ابن مسيك - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-430,33.5469495109,-7.575181499999999,Casablanca,Transport,13,13,2.6390573296152584,1.0,100000.0,300363.63636363635,2204000.0,0.749551893515373,0.2307692307692307,3,0,64.43,Moyen,Préfecture d'arrondissements de Ben M'sick عمالة مقاطعات ابن مسيك,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Préfecture d'arrondissements de Ben M'sick عمالة مقاطعات ابن مسيك - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Commerce,20,20,3.044522437723423,1.0,100000.0,280000.0,2000000.0,0.8920440631478675,0.5,6,4,73.28,Fort,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Construction,27,27,3.332204510175204,1.0,100000.0,145185.1851851852,1300000.0,0.8920440631478675,0.2222222222222222,6,0,73.65,Fort,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Finance,7,7,2.079441541679836,0.5,100000.0,200000.0,250000.0,0.8920440631478675,0.0,0,0,33.05,Faible,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Healthcare,20,20,3.044522437723423,0.5,100000.0,216569.2307692308,1000000.0,0.8920440631478675,0.0,0,0,42.5,Faible,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Information Technology,8,8,2.19722457733622,0.875,100000.0,923750.0,6400000.0,0.8920440631478675,0.625,4,1,59.49,Moyen,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Manufacturing,6,6,1.9459101490553128,0.6666666666666666,252050.0,269016.6666666667,500000.0,0.8920440631478675,0.5,3,0,45.47,Faible,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Other,10,10,2.3978952727983707,0.8571428571428571,200000.0,1371428.5714285714,5800000.0,0.8920440631478675,0.2,2,0,57.12,Moyen,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Real Estate,6,6,1.9459101490553128,1.0,150000.0,127500.0,200000.0,0.8920440631478675,0.1666666666666666,1,0,59.77,Moyen,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Tourism & Hospitality,4,4,1.6094379124341005,1.0,10000.0,10000.0,10000.0,0.8920440631478675,0.0,0,0,54.51,Moyen,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-431,33.547838,-7.5944172,Casablanca,Transport,4,4,1.6094379124341005,1.0,150000.0,150000.0,200000.0,0.8920440631478675,0.0,0,0,55.01,Moyen,Arrondissement d'Aïn Chock مقاطعة عين الشق,Pachalik de Casablanca باشوية الدار البيضاء,Pachalik de Casablanca باشوية الدار البيضاء,Arrondissement d'Aïn Chock مقاطعة عين الشق - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Commerce,12,12,2.5649493574615367,1.0,100000.0,216666.66666666663,800000.0,0.821874241312338,0.0833333333333333,1,0,63.68,Moyen,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Construction,7,7,2.079441541679836,0.7142857142857143,100000.0,1512857.142857143,10000000.0,0.821874241312338,0.2857142857142857,2,0,45.63,Faible,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Education,3,3,1.3862943611198906,0.5,100000.0,216569.2307692308,1000000.0,0.821874241312338,0.0,0,0,25.03,Faible,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Finance,7,7,2.079441541679836,0.5,100000.0,200000.0,250000.0,0.821874241312338,0.0,0,0,31.81,Faible,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Healthcare,25,25,3.258096538021482,0.5,100000.0,216569.2307692308,1000000.0,0.821874241312338,0.0,0,0,43.35,Faible,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Information Technology,4,4,1.6094379124341005,1.0,150000.0,127500.0,200000.0,0.821874241312338,0.25,1,0,55.97,Moyen,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Manufacturing,3,3,1.3862943611198906,0.3333333333333333,100000.0,153333.33333333334,350000.0,0.821874241312338,0.6666666666666666,1,1,22.1,Faible,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Other,3,3,1.3862943611198906,1.0,100000.0,100000.0,100000.0,0.821874241312338,0.0,0,0,51.41,Faible,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-432,33.5499018,-7.6164733,Casablanca,Tourism & Hospitality,3,3,1.3862943611198906,1.0,100000.0,100000.0,100000.0,0.821874241312338,0.0,0,0,51.41,Faible,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-433,33.54271,-7.63942,Casablanca,Commerce,11,11,2.4849066497880004,1.0,175000.0,1040730.0,8047300.0,0.8052250178396807,0.0909090909090909,0,1,62.94,Moyen,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-433,33.54271,-7.63942,Casablanca,Construction,4,4,1.6094379124341005,1.0,300000.0,282500.0,500000.0,0.8052250178396807,0.0,0,0,54.01,Moyen,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-433,33.54271,-7.63942,Casablanca,Information Technology,12,12,2.5649493574615367,0.8333333333333334,100000.0,818972.7272727273,7588700.0,0.8052250178396807,0.25,2,1,56.06,Moyen,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-433,33.54271,-7.63942,Casablanca,Professional Services,6,6,1.9459101490553128,1.0,100000.0,116666.66666666669,200000.0,0.8052250178396807,0.0,0,0,56.6,Moyen,Californie كاليفورنيا,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Californie كاليفورنيا - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-435,33.55126,-7.673708,Casablanca,Commerce,4,4,1.6094379124341005,1.0,100000.0,577500.0,2100000.0,0.898244401703927,0.25,1,0,57.14,Moyen,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-436,33.5493765355,-7.68502274798,Casablanca,Commerce,23,23,3.1780538303479458,0.8636363636363636,100000.0,205472.7272727273,1310400.0,0.8734159027912879,0.3043478260869565,7,0,65.34,Fort,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-436,33.5493765355,-7.68502274798,Casablanca,Construction,25,25,3.258096538021482,0.96,100000.0,145217.39130434784,500000.0,0.8734159027912879,0.2,5,0,70.29,Fort,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-436,33.5493765355,-7.68502274798,Casablanca,Finance,8,8,2.19722457733622,1.0,30000.0,30000.0,30000.0,0.8734159027912879,0.0,0,0,60.01,Moyen,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-436,33.5493765355,-7.68502274798,Casablanca,Healthcare,15,15,2.772588722239781,0.5,100000.0,216569.2307692308,1000000.0,0.8734159027912879,0.0,0,0,39.51,Faible,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-436,33.5493765355,-7.68502274798,Casablanca,Information Technology,15,15,2.772588722239781,1.0,100000.0,150000.0,800000.0,0.8734159027912879,0.2,2,1,67.65,Fort,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-436,33.5493765355,-7.68502274798,Casablanca,Manufacturing,10,10,2.3978952727983707,1.0,100000.0,138500.0,300000.0,0.8734159027912879,0.6,5,1,67.5,Fort,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-436,33.5493765355,-7.68502274798,Casablanca,Other,5,5,1.791759469228055,1.0,10000.0,226000.0,1000000.0,0.8734159027912879,0.2,1,0,57.73,Moyen,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-436,33.5493765355,-7.68502274798,Casablanca,Transport,4,4,1.6094379124341005,1.0,100000.0,137500.0,250000.0,0.8734159027912879,0.25,1,0,56.7,Moyen,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-437,33.54227085,-7.70242659632,Casablanca,Construction,3,3,1.3862943611198906,0.6666666666666666,100000.0,733333.3333333334,2000000.0,0.8962406251802891,0.0,0,0,35.13,Faible,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2482_-438,33.5443948,-7.7193985,Casablanca,Healthcare,8,8,2.19722457733622,0.5,100000.0,216569.2307692308,1000000.0,0.9197173235750932,0.0,0,0,34.69,Faible,Préfecture d'arrondissement de Hay Hassani عمالة مقاطعة الحي الحسني,Pachalik de Dar Bouazza باشوية دار بوعزة,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Préfecture d'arrondissement de Hay Hassani عمالة مقاطعة الحي الحسني - Dar Bouazza ⴷⴰⵕ ⴱⵓⵄⵣⵣⴰ دار بوعزة
2482_-438,33.5443948,-7.7193985,Casablanca,Other,9,9,2.302585092994046,0.5,100000.0,244583.3333333333,1500000.0,0.9197173235750932,0.0,0,0,35.72,Faible,Préfecture d'arrondissement de Hay Hassani عمالة مقاطعة الحي الحسني,Pachalik de Dar Bouazza باشوية دار بوعزة,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Préfecture d'arrondissement de Hay Hassani عمالة مقاطعة الحي الحسني - Dar Bouazza ⴷⴰⵕ ⴱⵓⵄⵣⵣⴰ دار بوعزة
2482_-438,33.5443948,-7.7193985,Casablanca,Tourism & Hospitality,3,3,1.3862943611198906,0.5,100000.0,185416.66666666663,400000.0,0.9197173235750932,0.0,0,0,26.75,Faible,Préfecture d'arrondissement de Hay Hassani عمالة مقاطعة الحي الحسني,Pachalik de Dar Bouazza باشوية دار بوعزة,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Préfecture d'arrondissement de Hay Hassani عمالة مقاطعة الحي الحسني - Dar Bouazza ⴷⴰⵕ ⴱⵓⵄⵣⵣⴰ دار بوعزة
2483_-425,33.557174,-7.484752,Casablanca,Commerce,13,13,2.6390573296152584,1.0,100000.0,651153.8461538461,6000000.0,0.862959905746839,0.1538461538461538,2,0,65.75,Fort,Tit Mellil تيط مليل,Pachalik de Tit Mellil,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Tit Mellil تيط مليل - Tit Mellil تيط مليل
2483_-425,33.557174,-7.484752,Casablanca,Construction,12,12,2.5649493574615367,1.0,100000.0,145454.54545454544,600000.0,0.862959905746839,0.1666666666666666,2,0,65.14,Moyen,Tit Mellil تيط مليل,Pachalik de Tit Mellil,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Tit Mellil تيط مليل - Tit Mellil تيط مليل
2483_-425,33.557174,-7.484752,Casablanca,Information Technology,9,9,2.302585092994046,1.0,100000.0,134444.44444444444,500000.0,0.862959905746839,0.4444444444444444,3,1,65.01,Moyen,Tit Mellil تيط مليل,Pachalik de Tit Mellil,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Tit Mellil تيط مليل - Tit Mellil تيط مليل
2483_-425,33.557174,-7.484752,Casablanca,Manufacturing,11,11,2.4849066497880004,1.0,200000.0,307727.2727272727,2000000.0,0.862959905746839,0.4545454545454545,5,0,67.24,Fort,Tit Mellil تيط مليل,Pachalik de Tit Mellil,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Tit Mellil تيط مليل - Tit Mellil تيط مليل
2483_-425,33.557174,-7.484752,Casablanca,Other,15,15,2.772588722239781,0.9333333333333332,100000.0,834800.0,10000000.0,0.862959905746839,0.2,3,0,63.95,Moyen,Tit Mellil تيط مليل,Pachalik de Tit Mellil,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Tit Mellil تيط مليل - Tit Mellil تيط مليل
2483_-426,33.5673856,-7.5105254,Casablanca,Finance,6,6,1.9459101490553128,0.5,100000.0,200000.0,250000.0,0.7639302025561887,0.0,0,0,29.49,Faible,Sidi Moumen ⵙⵉⴷⵉ ⵎⵓⵎⴰⵏ سيدي مومن,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Sidi Moumen ⵙⵉⴷⵉ ⵎⵓⵎⴰⵏ سيدي مومن - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2483_-426,33.5673856,-7.5105254,Casablanca,Healthcare,15,15,2.772588722239781,0.5,100000.0,216569.2307692308,1000000.0,0.7639302025561887,0.0,0,0,37.58,Faible,Sidi Moumen ⵙⵉⴷⵉ ⵎⵓⵎⴰⵏ سيدي مومن,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Sidi Moumen ⵙⵉⴷⵉ ⵎⵓⵎⴰⵏ سيدي مومن - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2483_-426,33.5673856,-7.5105254,Casablanca,Other,3,3,1.3862943611198906,0.5,100000.0,244583.3333333333,1500000.0,0.7639302025561887,0.0,0,0,24.01,Faible,Sidi Moumen ⵙⵉⴷⵉ ⵎⵓⵎⴰⵏ سيدي مومن,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Sidi Moumen ⵙⵉⴷⵉ ⵎⵓⵎⴰⵏ سيدي مومن - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
2483_-428,33.555903,-7.552163,Casablanca,Commerce,27,27,3.332204510175204,0.925925925925926,100000.0,3073865.3846153845,44350500.0,0.8809752304720969,0.1851851851851851,4,1,69.22,Fort,Sidi Othmane ⵙⵉⴷⵉ ⵄⵓⵜⵎⴰⵏ سيدي عثمان,Pachalik de Casablanca باشوية الدار البيضاء,Casablanca-Settat ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات,Sidi Othmane ⵙⵉⴷⵉ ⵄⵓⵜⵎⴰⵏ سيدي عثمان - Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء
