num__entity_count_real,num__entity_count_total,num__density_log,num__active_rate,num__capital_median,num__capital_mean,num__capital_max,num__sector_diversity,num__formal_ratio,num__sarl_count,num__sa_count,num__n_sectors_present,num__cell_lat,num__cell_lon,cat__city_Benslimane,cat__city_Casablanca,cat__city_El Jadida,cat__city_Mohammedia,cat__city_Settat
0.08080509953234538,0.07027318744588976,0.08090520060769252,0.027546413952097514,0.0017186323610212343,0.0035565628148394404,0.012624643698536546,0.003985212698068814,0.030265362193241246,0.04248679572318392,0.02770768285070979,0.08409579399618232,0.006117407598705941,0.006747036573836913,0.002405009814276358,0.0021917605645649456,5.970054611431297e-05,0.000418633802319635,2.0099057088234837e-05
0.04282824549421433,0.03869773223655069,0.04282875033932612,0.11977978923214135,0.006290338822270747,0.004500665594951043,0.0017035904332079205,0.009226285335154455,0.05379483790007048,0.06344559722113542,0.018466267818700473,0.042467790258124326,0.002178608953043804,0.00339160967684037,0.0008770707663093719,0.002742876399472778,0.00010497301809037935,0.000615989743772033,4.1177314349719224e-05
0.08148160593020602,0.07089130120062803,0.08351146690884614,0.05086813653674746,0.0015700326813895122,0.0039282479695533995,0.012710071131379416,0.0036525980838681867,0.02999857370546073,0.03597373856632887,0.029428193122103857,0.08253790283028624,0.004617735541154685,0.006325486929706393,0.0022784140650758946,0.0021406376263927436,6.695360925560103e-05,0.00037231634286102015,1.9940319927492497e-05
0.04112010109011141,0.0398139039673902,0.04781430502088326,0.09977089353701223,0.002026044372454721,0.001781933878918697,0.0007985785804129342,0.00584450834970734,0.060266906942176075,0.06723090153434592,0.02010332820462812,0.048121816419768586,0.013577290338903184,0.007250924685278298,0.0009417254161102764,0.0038268230731699298,0.00019348861591884722,0.0009120816742667148,3.973082948688355e-05
0.08358812619464417,0.07261639747730565,0.0881911904924479,0.042791719462411754,0.0015785934567380782,0.0026915373101082745,0.011893548827492897,0.0031296614587493048,0.02828207741312919,0.036535355519622,0.02941167864977129,0.08366168764926525,0.004874228767785889,0.006448065636185066,0.0022784140650758946,0.0018423793934048735,6.676090823151367e-05,0.00037578174002704593,1.8428372811145193e-05
0.08308585931091242,0.07233739825963842,0.08685723980936273,0.05451341887949793,0.0015752488044157315,0.0030798418307518977,0.013078461837377273,0.0039027323547146816,0.030320502679872033,0.033826976535697655,0.033688477347770106,0.08506146035405492,0.005170301476697023,0.006352112902478395,0.002411901063675057,0.0021478765040430954,6.072121855332739e-05,0.00043289484000242923,1.9315983814176854e-05
0.08408072574360936,0.07213911061523191,0.08337657923816044,0.0532298436359574,0.0015852069176560707,0.0025762024357914213,0.0020646855331325417,0.0034567493058589812,0.031741330476115236,0.03660687287843874,0.03101302498347533,0.08572948618322491,0.004765603290153279,0.006627928522748811,0.002411901063675057,0.0022340820116185027,6.695360925560103e-05,0.0004366071308822412,1.9821097787487304e-05
0.049529026492215654,0.04235628932246791,0.05233927570469831,0.09217006085491532,0.0021573051390148664,0.0009734989561972805,0.0042464138842675655,0.006287274617436937,0.07622926082307083,0.08630780952927068,0.018356053936442556,0.05047769816045169,0.010534505254783036,0.006104816777943757,0.0008028156708957203,0.003385181494658865,7.73324593344301e-05,0.0009877134865860996,3.870563012229712e-05
0.05110769432882114,0.04422256378370276,0.04965466551540274,0.0532903562565622,0.002381653495523076,0.0024475584922366246,0.003521727926030354,0.008906226093768106,0.08091488442603478,0.08657222847792528,0.01775148054446259,0.05114234221779853,0.0162779729557885,0.008457899500299095,0.0008597451883664591,0.003396329527404584,6.347078693682519e-05,0.001060412850164268,3.973082948688354e-05
0.04856256376157533,0.05171197987974698,0.05297667138299306,0.1699380084100266,0.01955323509726203,0.004231424969855659,0.008631347513582393,0.02048131477695782,0.020544774993695426,0.02919955651860892,0.018642421776568,0.04719658545988293,0.009018079898516605,0.017742212131466362,0.0009203689104366457,0.006156355065165015,7.30325721384229e-05,0.002151019444799196,3.227553358208523e-05
0.043032404407692466,0.03695557752299262,0.04290778208308729,0.15268230923339493,0.009803504210558403,0.015044630188443335,0.025398683783121444,0.00762331677446772,0.05269507399853727,0.05822751482684437,0.017870637104327593,0.0426933835465744,0.0010838220281570816,0.0021105382355690585,0.0008770707663093719,0.0031254394414249246,0.00014160013350942292,0.0021383034045709196,4.4695899391867166e-05
0.08391219688735961,0.07238900139241126,0.08618954381348871,0.029717554436722544,0.001628201899725695,0.0026756850185552235,0.011540450226597157,0.003286544787657423,0.03125838884767718,0.039058978185964745,0.028666244736506325,0.08474950377295491,0.004534877726478748,0.006345835682643815,0.0022756748692721192,0.0018549065078359453,6.815546250304109e-05,0.0003712738194265896,1.8428372811145193e-05
0.08331904614079376,0.07345925474478099,0.08781036098100202,0.058587002673595234,0.0018576059551416765,0.0036215337964605105,0.014032622986621073,0.004358525305694238,0.036341095548554185,0.04175661292813876,0.036038587911392715,0.0465780704239196,0.006072542772799166,0.006732162170620316,0.002411901063675057,0.0027566102860150372,6.975265228800766e-05,0.00045518052250896173,1.9940319927492497e-05
0.0826122413163825,0.07248486302246009,0.08330438837553682,0.046541128059646476,0.0015631238729153752,0.003311954123518082,0.0029924463419534974,0.0028007269655485564,0.03538395954558093,0.03836026789113258,0.031156586161052685,0.08590748863685356,0.0055065627089932075,0.006485307942171899,0.002411901063675057,0.002185504472765696,6.676090823151367e-05,0.0004346903956882354,1.9821097787487304e-05
0.033070445748896796,0.03019876568502237,0.03968019561474756,0.062068551463375636,0.0025718021160097467,0.0037666924199281776,0.005628329261917899,0.006543892566959856,0.05142724915225514,0.06508560329813108,0.007930745951176902,0.1300859854634788,0.007824013185408716,0.011135146587482039,0.0014085946693801529,0.0024522587825256785,7.053477855458563e-05,0.000604976384640524,3.257506899009743e-05
0.048180969287510755,0.0481186433794115,0.05003224401530476,0.17485098742744046,0.02000955035036487,0.0030171152078912714,0.009237763953878304,0.002202006518984474,0.02784733366596671,0.03226976937491816,0.018202272213067253,0.04391285686285538,0.00940757298040302,0.0022042699844382774,0.00091848899345665,0.005516434666625812,7.312774726760694e-05,0.002599341001425813,3.2217815798594205e-05
0.08112576593797467,0.07020051925392523,0.08269485029254836,0.02467340280843904,0.0016706066288470637,0.0034254913066632184,0.012480133804283552,0.0033197647777904633,0.03655738936120329,0.041546802131557065,0.029528777220203677,0.08531294987792055,0.005062755483073832,0.006896774199273138,0.0022756748692721192,0.00202770553788406,6.815546250304109e-05,0.0003613354980091142,1.9940319927492497e-05
0.0389285466390728,0.03257972676758058,0.040734933443521165,0.13089232269358891,0.005461337702800449,0.002216213387233817,0.0049730258705437454,0.0025355194185521512,0.046420749008500184,0.060651779917073434,0.01806828518936845,0.038886402840673955,0.004919450470719229,0.011425815496177013,0.000879399940039001,0.011287199702826769,0.002352283898453113,0.0006157230583566151,0.000271024016679232
0.08294044494961793,0.07253334760438727,0.08387283135570245,0.03248093352170297,0.0016398120266601552,0.002973653172163535,0.001873011722121,0.0031736951859880186,0.03677975355551044,0.043834042848497956,0.03133222688501347,0.08703407004904333,0.005368242917943553,0.006345916638457033,0.0022756748692721192,0.0020215029122906928,5.897685045995674e-05,0.0004219744896155184,1.9821097787487304e-05
0.04196267570073508,0.03571804768338937,0.041748854509445536,0.14448190265396912,0.0092724993539406,0.015851840135859652,0.010728197927264064,0.016993814115917133,0.05149042598651701,0.0583683500796934,0.01783819906075605,0.03949218424504819,0.003434683624598783,0.006073135853346747,0.000863042187528861,0.004914933060089683,0.00014160013350942286,0.0020812365641214867,4.0623046820871575e-05
0.02032608861621792,0.022121631874228952,0.029267994294552225,0.12169362781776677,0.0042266060016603315,0.009820095105710863,0.00198226566461504,0.0021391155579996257,0.045802615727328105,0.05485494431339169,0.024625494145230954,0.03188697168007974,0.014505139093321356,0.045589126520939355,0.002365391335521088,0.0024913333984904686,8.644134178695218e-05,0.0005365231091737959,3.276309177817601e-05
0.044356248046658296,0.03819721037610729,0.04694147550285638,0.11571359043640254,0.0021154162063740166,0.006740987019773819,0.005571772705141233,0.005033747055316794,0.059234884476125294,0.07297967147288364,0.018464541220381894,0.04425147856273256,0.008378685238997983,0.017014005335030575,0.0008375831961608087,0.004198676508423163,5.748491957406868e-05,0.0011467423924075167,3.999893689821753e-05
